unix_secs,unix_nsecs,sysuptime,exaddr,dpkts,doctets,first,last,engine_type,engine_id,srcaddr,dstaddr,nexthop,input,output,srcport,dstport,prot,tos,tcp_flags,src_mask,dst_mask,src_as,dst_as
1038744860,848375316,192418072,192.168.1.1,22,26160,192415016,192416580,0,0,74.125.45.165,192.168.1.3,192.168.1.3,1,2,80,1587,6,0,25,0,24,0,0
1038744861,848375316,192419072,192.168.1.1,7,808,192416156,192416656,0,0,192.168.1.3,193.149.47.98,10.1.0.1,2,1,1658,80,6,0,27,24,0,0,0
1038744861,848375316,192419072,192.168.1.1,8,4757,192416296,192416656,0,0,193.149.47.98,10.1.1.156,192.168.1.3,1,2,80,1658,6,0,27,0,24,0,0
1038744861,848375316,192419072,192.168.1.1,8,4757,192416296,192416656,0,0,193.149.47.98,192.168.1.3,192.168.1.3,1,2,80,1658,6,0,27,0,24,0,0
1038744861,848375316,192419072,192.168.1.1,2,80,192416468,192416504,0,0,192.168.1.3,74.125.45.113,10.1.0.1,2,1,1596,80,6,0,17,24,0,0,0
1038744861,848375316,192419072,192.168.1.1,1,40,192416504,192416504,0,0,74.125.45.113,10.1.1.156,192.168.1.3,1,2,80,1596,6,0,17,0,24,0,0
1038744861,848375316,192419072,192.168.1.1,1,40,192416504,192416504,0,0,74.125.45.113,192.168.1.3,192.168.1.3,1,2,80,1596,6,0,17,0,24,0,0
1038744861,848375316,192419072,192.168.1.1,2,80,192416520,192416560,0,0,192.168.1.3,74.125.45.102,10.1.0.1,2,1,1625,80,6,0,17,24,0,0,0
1038744861,848375316,192419072,192.168.1.1,2,80,192416520,192416616,0,0,192.168.1.3,96.17.106.64,10.1.0.1,2,1,1577,80,6,0,17,24,0,0,0
1038744861,848375316,192419072,192.168.1.1,1,40,192416556,192416556,0,0,74.125.45.102,10.1.1.156,192.168.1.3,1,2,80,1625,6,0,17,0,24,0,0
1038744861,848375316,192419072,192.168.1.1,1,40,192416556,192416556,0,0,74.125.45.102,192.168.1.3,192.168.1.3,1,2,80,1625,6,0,17,0,24,0,0
1038744861,848375316,192419072,192.168.1.1,6,868,192416568,192416744,0,0,192.168.1.3,209.190.74.76,10.1.0.1,2,1,1662,80,6,0,27,24,0,0,0
1038744861,848375316,192419072,192.168.1.1,5,1402,192416608,192416780,0,0,209.190.74.76,10.1.1.156,192.168.1.3,1,2,80,1662,6,0,27,0,24,0,0
1038744861,848375316,192419072,192.168.1.1,5,1402,192416608,192416784,0,0,209.190.74.76,192.168.1.3,192.168.1.3,1,2,80,1662,6,0,27,0,24,0,0
1038744861,848375316,192419072,192.168.1.1,1,40,192416616,192416616,0,0,96.17.106.64,10.1.1.156,192.168.1.3,1,2,80,1577,6,0,17,0,24,0,0
1038744861,848375316,192419072,192.168.1.1,1,40,192416616,192416616,0,0,96.17.106.64,192.168.1.3,192.168.1.3,1,2,80,1577,6,0,17,0,24,0,0
1038744861,848375316,192419072,192.168.1.1,6,1523,192416860,192416976,0,0,192.168.1.3,64.236.79.54,10.1.0.1,2,1,1664,80,6,0,27,24,0,0,0
1038744861,848375316,192419072,192.168.1.1,5,1788,192416916,192417032,0,0,64.236.79.54,10.1.1.156,192.168.1.3,1,2,80,1664,6,0,27,0,24,0,0
1038744861,848375316,192419072,192.168.1.1,5,1788,192416916,192417032,0,0,64.236.79.54,192.168.1.3,192.168.1.3,1,2,80,1664,6,0,27,0,24,0,0
1038744861,848375316,192419072,192.168.1.1,4,1207,192407864,192416200,0,0,192.168.1.3,96.17.106.81,10.1.0.1,2,1,1599,80,6,0,25,24,0,0,0
1038744861,848375316,192419072,192.168.1.1,2,540,192407964,192416200,0,0,96.17.106.81,10.1.1.156,192.168.1.3,1,2,80,1599,6,0,25,0,24,0,0
1038744861,848375316,192419072,192.168.1.1,2,540,192407964,192416200,0,0,96.17.106.81,192.168.1.3,192.168.1.3,1,2,80,1599,6,0,25,0,24,0,0
1038744861,848375316,192419072,192.168.1.1,6,818,192416588,192417316,0,0,192.168.1.3,209.18.120.230,10.1.0.1,2,1,1663,80,6,0,27,24,0,0,0
1038744861,848375316,192419072,192.168.1.1,4,547,192416640,192417316,0,0,209.18.120.230,10.1.1.156,192.168.1.3,1,2,80,1663,6,0,27,0,24,0,0
1038744861,848375316,192419072,192.168.1.1,4,547,192416640,192417316,0,0,209.18.120.230,192.168.1.3,192.168.1.3,1,2,80,1663,6,0,27,0,24,0,0
1038744861,848375316,192419072,192.168.1.1,6,1653,192416980,192417104,0,0,192.168.1.3,64.236.79.54,10.1.0.1,2,1,1665,80,6,0,27,24,0,0,0
1038744861,848375316,192419072,192.168.1.1,5,1898,192417036,192417160,0,0,64.236.79.54,10.1.1.156,192.168.1.3,1,2,80,1665,6,0,27,0,24,0,0
1038744861,848375316,192419072,192.168.1.1,5,1898,192417036,192417160,0,0,64.236.79.54,192.168.1.3,192.168.1.3,1,2,80,1665,6,0,27,0,24,0,0
1038744861,848375316,192419072,192.168.1.1,7,1506,192417108,192417476,0,0,192.168.1.3,74.125.45.148,10.1.0.1,2,1,1666,80,6,0,27,24,0,0,0
1038744861,848375316,192419072,192.168.1.1,6,2836,192417144,192417476,0,0,74.125.45.148,10.1.1.156,192.168.1.3,1,2,80,1666,6,0,27,0,24,0,0
1038744861,848375316,192419072,192.168.1.1,6,2836,192417144,192417476,0,0,74.125.45.148,192.168.1.3,192.168.1.3,1,2,80,1666,6,0,27,0,24,0,0
1038744865,848375316,192423072,192.168.1.1,2,80,192417416,192417436,0,0,192.168.1.3,216.137.43.139,10.1.0.1,2,1,1590,80,6,0,17,24,0,0,0
1038744865,848375316,192423072,192.168.1.1,1,40,192417432,192417432,0,0,216.137.43.139,10.1.1.156,192.168.1.3,1,2,80,1590,6,0,17,0,24,0,0
1038744865,848375316,192423072,192.168.1.1,1,40,192417432,192417432,0,0,216.137.43.139,192.168.1.3,192.168.1.3,1,2,80,1590,6,0,17,0,24,0,0
1038744865,848375316,192423072,192.168.1.1,5,1247,192417460,192417564,0,0,192.168.1.3,72.44.62.40,10.1.0.1,2,1,1668,80,6,0,27,24,0,0,0
1038744865,848375316,192423072,192.168.1.1,5,1199,192417488,192417552,0,0,192.168.1.3,68.169.204.233,10.1.0.1,2,1,1669,80,6,0,27,24,0,0,0
1038744865,848375316,192423072,192.168.1.1,3,651,192417504,192417608,0,0,72.44.62.40,10.1.1.156,192.168.1.3,1,2,80,1668,6,0,19,0,24,0,0
1038744865,848375316,192423072,192.168.1.1,3,651,192417508,192417608,0,0,72.44.62.40,192.168.1.3,192.168.1.3,1,2,80,1668,6,0,19,0,24,0,0
1038744865,848375316,192423072,192.168.1.1,5,538,192417516,192417580,0,0,68.169.204.233,10.1.1.156,192.168.1.3,1,2,80,1669,6,0,27,0,24,0,0
1038744865,848375316,192423072,192.168.1.1,5,538,192417516,192417580,0,0,68.169.204.233,192.168.1.3,192.168.1.3,1,2,80,1669,6,0,27,0,24,0,0
1038744865,848375316,192423072,192.168.1.1,18,11013,192401436,192418108,0,0,208.85.40.20,10.1.1.156,192.168.1.3,1,2,443,1627,6,0,27,0,24,0,0
1038744865,848375316,192423072,192.168.1.1,18,11013,192401436,192418108,0,0,208.85.40.20,192.168.1.3,192.168.1.3,1,2,443,1627,6,0,27,0,24,0,0
1038744865,848375316,192423072,192.168.1.1,1,40,192405800,192405800,0,0,96.17.106.112,10.1.1.156,192.168.1.3,1,2,80,1606,6,0,16,0,24,0,0
1038744865,848375316,192423072,192.168.1.1,1,40,192405800,192405800,0,0,96.17.106.112,192.168.1.3,192.168.1.3,1,2,80,1606,6,0,16,0,24,0,0
1038744865,848375316,192423072,192.168.1.1,21,5036,192401404,192420776,0,0,192.168.1.3,208.85.40.20,10.1.0.1,2,1,1627,443,6,0,27,24,0,0,0
1038744865,848375316,192423072,192.168.1.1,7,1195,192407720,192420776,0,0,192.168.1.3,69.176.111.137,10.1.0.1,2,1,1629,80,6,0,27,24,0,0,0
1038744865,848375316,192423072,192.168.1.1,1,67,192407676,192407676,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,63889,53,17,0,16,24,0,0,0
1038744865,848375316,192423072,192.168.1.1,1,104,192407716,192407716,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,63889,17,0,16,0,0,0,0
1038744865,848375316,192423072,192.168.1.1,1,72,192407736,192407736,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,63890,53,17,0,16,24,0,0,0
1038744865,848375316,192423072,192.168.1.1,1,123,192407776,192407776,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,63890,17,0,16,0,0,0,0
1038744865,848375316,192423072,192.168.1.1,1,67,192407868,192407868,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,63891,53,17,0,16,24,0,0,0
1038744865,848375316,192423072,192.168.1.1,1,104,192407908,192407908,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,63891,17,0,16,0,0,0,0
1038744865,848375316,192423072,192.168.1.1,1,63,192408048,192408048,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,49674,53,17,0,16,24,0,0,0
1038744865,848375316,192423072,192.168.1.1,9,3014,192414952,192421444,0,0,72.21.91.33,10.1.1.156,192.168.1.3,1,2,80,1642,6,0,27,0,24,0,0
1038744865,848375316,192423072,192.168.1.1,9,3014,192414952,192421444,0,0,72.21.91.33,192.168.1.3,192.168.1.3,1,2,80,1642,6,0,27,0,24,0,0
1038744865,848375316,192423072,192.168.1.1,6,1196,192420780,192421328,0,0,192.168.1.3,74.125.45.148,10.1.0.1,2,1,1671,80,6,0,27,24,0,0,0
1038744865,848375316,192423072,192.168.1.1,4,724,192420820,192421328,0,0,74.125.45.148,10.1.1.156,192.168.1.3,1,2,80,1671,6,0,27,0,24,0,0
1038744865,848375316,192423072,192.168.1.1,4,724,192420820,192421328,0,0,74.125.45.148,192.168.1.3,192.168.1.3,1,2,80,1671,6,0,27,0,24,0,0
1038744865,848375316,192423072,192.168.1.1,7,1395,192420988,192421140,0,0,192.168.1.3,69.64.250.20,10.1.0.1,2,1,1672,80,6,0,27,24,0,0,0
1038744865,848375316,192423072,192.168.1.1,6,1725,192421036,192421184,0,0,69.64.250.20,10.1.1.156,192.168.1.3,1,2,80,1672,6,0,27,0,24,0,0
1038744865,848375316,192423072,192.168.1.1,6,1725,192421036,192421184,0,0,69.64.250.20,192.168.1.3,192.168.1.3,1,2,80,1672,6,0,27,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,8,1447,192415324,192421408,0,0,192.168.1.3,50.18.50.208,10.1.0.1,2,1,1648,80,6,0,27,24,0,0,0
1038744866,848375316,192424072,192.168.1.1,5,1027,192415368,192421408,0,0,50.18.50.208,10.1.1.156,192.168.1.3,1,2,80,1648,6,0,27,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,5,1027,192415368,192421408,0,0,50.18.50.208,192.168.1.3,192.168.1.3,1,2,80,1648,6,0,27,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,5,757,192421288,192421676,0,0,192.168.1.3,72.44.62.40,10.1.0.1,2,1,1673,80,6,0,27,24,0,0,0
1038744866,848375316,192424072,192.168.1.1,2,80,192421288,192421384,0,0,192.168.1.3,96.17.106.64,10.1.0.1,2,1,1578,80,6,0,17,24,0,0,0
1038744866,848375316,192424072,192.168.1.1,5,709,192421292,192421376,0,0,192.168.1.3,174.36.149.66,10.1.0.1,2,1,1675,80,6,0,27,24,0,0,0
1038744866,848375316,192424072,192.168.1.1,5,460,192421324,192421404,0,0,174.36.149.66,10.1.1.156,192.168.1.3,1,2,80,1675,6,0,27,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,5,460,192421324,192421404,0,0,174.36.149.66,192.168.1.3,192.168.1.3,1,2,80,1675,6,0,27,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,4,675,192421336,192421720,0,0,72.44.62.40,10.1.1.156,192.168.1.3,1,2,80,1673,6,0,19,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,4,675,192421336,192421720,0,0,72.44.62.40,192.168.1.3,192.168.1.3,1,2,80,1673,6,0,19,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,5,684,192421356,192421436,0,0,192.168.1.3,68.169.204.233,10.1.0.1,2,1,1676,80,6,0,27,24,0,0,0
1038744866,848375316,192424072,192.168.1.1,1,40,192421384,192421384,0,0,96.17.106.64,10.1.1.156,192.168.1.3,1,2,80,1578,6,0,17,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,1,40,192421384,192421384,0,0,96.17.106.64,192.168.1.3,192.168.1.3,1,2,80,1578,6,0,17,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,5,389,192421384,192421464,0,0,68.169.204.233,10.1.1.156,192.168.1.3,1,2,80,1676,6,0,27,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,5,389,192421384,192421464,0,0,68.169.204.233,192.168.1.3,192.168.1.3,1,2,80,1676,6,0,27,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,6,866,192421980,192422056,0,0,192.168.1.3,138.108.29.10,10.1.0.1,2,1,1679,80,6,0,27,24,0,0,0
1038744866,848375316,192424072,192.168.1.1,5,1453,192415452,192421080,0,0,74.121.138.200,10.1.1.156,192.168.1.3,1,2,80,1647,6,0,27,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,5,1453,192415452,192421080,0,0,74.121.138.200,192.168.1.3,192.168.1.3,1,2,80,1647,6,0,27,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,5,1919,192418328,192422560,0,0,174.36.210.133,10.1.1.156,192.168.1.3,1,2,80,1670,6,0,27,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,5,1919,192418328,192422560,0,0,174.36.210.133,192.168.1.3,192.168.1.3,1,2,80,1670,6,0,27,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,1,79,192408088,192408088,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,49674,17,0,16,0,0,0,0
1038744866,848375316,192424072,192.168.1.1,1,65,192408200,192408204,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,58189,53,17,0,16,24,0,0,0
1038744866,848375316,192424072,192.168.1.1,1,63,192408204,192408204,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,54989,53,17,0,16,24,0,0,0
1038744866,848375316,192424072,192.168.1.1,1,169,192408248,192408248,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,54989,17,0,16,0,0,0,0
1038744866,848375316,192424072,192.168.1.1,10,1080,192408252,192408908,0,0,192.168.1.3,96.17.106.106,10.1.0.1,2,1,1633,80,6,0,26,24,0,0,0
1038744866,848375316,192424072,192.168.1.1,1,173,192408280,192408280,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,58189,17,0,16,0,0,0,0
1038744866,848375316,192424072,192.168.1.1,14,14372,192408348,192408908,0,0,96.17.106.106,10.1.1.156,192.168.1.3,1,2,80,1633,6,0,26,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,14,14372,192408348,192408908,0,0,96.17.106.106,192.168.1.3,192.168.1.3,1,2,80,1633,6,0,26,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,1,69,192408932,192408932,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,59613,53,17,0,16,24,0,0,0
1038744866,848375316,192424072,192.168.1.1,1,148,192408976,192408976,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,59613,17,0,16,0,0,0,0
1038744866,848375316,192424072,192.168.1.1,8,1356,192415328,192423008,0,0,192.168.1.3,67.221.171.78,10.1.0.1,2,1,1649,80,6,0,27,24,0,0,0
1038744866,848375316,192424072,192.168.1.1,5,500,192415360,192423008,0,0,67.221.171.78,10.1.1.156,192.168.1.3,1,2,80,1649,6,0,27,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,5,500,192415360,192423008,0,0,67.221.171.78,192.168.1.3,192.168.1.3,1,2,80,1649,6,0,27,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,6,1050,192421364,192422356,0,0,192.168.1.3,74.125.45.148,10.1.0.1,2,1,1677,80,6,0,27,24,0,0,0
1038744866,848375316,192424072,192.168.1.1,5,1110,192421404,192422356,0,0,74.125.45.148,10.1.1.156,192.168.1.3,1,2,80,1677,6,0,27,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,5,1110,192421404,192422356,0,0,74.125.45.148,192.168.1.3,192.168.1.3,1,2,80,1677,6,0,27,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,6,1303,192421424,192422356,0,0,192.168.1.3,74.125.45.155,10.1.0.1,2,1,1678,80,6,0,27,24,0,0,0
1038744866,848375316,192424072,192.168.1.1,5,1473,192421464,192422356,0,0,74.125.45.155,10.1.1.156,192.168.1.3,1,2,80,1678,6,0,27,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,5,1473,192421464,192422356,0,0,74.125.45.155,192.168.1.3,192.168.1.3,1,2,80,1678,6,0,27,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,5,595,192422016,192422088,0,0,138.108.29.10,10.1.1.156,192.168.1.3,1,2,80,1679,6,0,27,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,5,595,192422016,192422088,0,0,138.108.29.10,192.168.1.3,192.168.1.3,1,2,80,1679,6,0,27,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,5,989,192422316,192422376,0,0,192.168.1.3,64.94.107.12,10.1.0.1,2,1,1681,80,6,0,27,24,0,0,0
1038744866,848375316,192424072,192.168.1.1,3,547,192422344,192422404,0,0,64.94.107.12,10.1.1.156,192.168.1.3,1,2,80,1681,6,0,27,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,3,547,192422344,192422404,0,0,64.94.107.12,192.168.1.3,192.168.1.3,1,2,80,1681,6,0,27,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,7,987,192422364,192422544,0,0,192.168.1.3,98.136.72.112,10.1.0.1,2,1,1682,80,6,0,27,24,0,0,0
1038744866,848375316,192424072,192.168.1.1,9,5644,192422416,192422592,0,0,98.136.72.112,10.1.1.156,192.168.1.3,1,2,80,1682,6,0,27,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,9,5644,192422416,192422592,0,0,98.136.72.112,192.168.1.3,192.168.1.3,1,2,80,1682,6,0,27,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,6,852,192422532,192422836,0,0,192.168.1.3,72.5.64.63,10.1.0.1,2,1,1685,80,6,0,27,24,0,0,0
1038744866,848375316,192424072,192.168.1.1,5,1093,192422548,192422652,0,0,192.168.1.3,98.136.72.112,10.1.0.1,2,1,1686,80,6,0,27,24,0,0,0
1038744866,848375316,192424072,192.168.1.1,4,684,192422584,192422832,0,0,72.5.64.63,10.1.1.156,192.168.1.3,1,2,80,1685,6,0,27,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,4,684,192422584,192422832,0,0,72.5.64.63,192.168.1.3,192.168.1.3,1,2,80,1685,6,0,27,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,5,911,192422596,192422700,0,0,98.136.72.112,10.1.1.156,192.168.1.3,1,2,80,1686,6,0,27,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,5,911,192422596,192422700,0,0,98.136.72.112,192.168.1.3,192.168.1.3,1,2,80,1686,6,0,27,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,5,1153,192422700,192422804,0,0,192.168.1.3,98.136.75.194,10.1.0.1,2,1,1687,80,6,0,27,24,0,0,0
1038744866,848375316,192424072,192.168.1.1,5,968,192422748,192422856,0,0,98.136.75.194,10.1.1.156,192.168.1.3,1,2,80,1687,6,0,27,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,5,968,192422752,192422856,0,0,98.136.75.194,192.168.1.3,192.168.1.3,1,2,80,1687,6,0,27,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,2,80,192422976,192423008,0,0,192.168.1.3,208.85.40.37,10.1.0.1,2,1,1607,80,6,0,17,24,0,0,0
1038744866,848375316,192424072,192.168.1.1,2,80,192423008,192423008,0,0,208.85.40.37,10.1.1.156,192.168.1.3,1,2,80,1607,6,0,17,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,2,80,192423008,192423008,0,0,208.85.40.37,192.168.1.3,192.168.1.3,1,2,80,1607,6,0,17,0,24,0,0
1038744866,848375316,192424072,192.168.1.1,8,1180,192416512,192422584,0,0,192.168.1.3,96.17.106.122,10.1.0.1,2,1,1659,80,6,0,27,24,0,0,0
1038744867,848375316,192425072,192.168.1.1,10,2368,192416516,192423064,0,0,192.168.1.3,96.17.106.81,10.1.0.1,2,1,1660,80,6,0,27,24,0,0,0
1038744867,848375316,192425072,192.168.1.1,8,5929,192416608,192422580,0,0,96.17.106.122,10.1.1.156,192.168.1.3,1,2,80,1659,6,0,27,0,24,0,0
1038744867,848375316,192425072,192.168.1.1,8,5929,192416608,192422580,0,0,96.17.106.122,192.168.1.3,192.168.1.3,1,2,80,1659,6,0,27,0,24,0,0
1038744867,848375316,192425072,192.168.1.1,6,1750,192416612,192423060,0,0,96.17.106.81,10.1.1.156,192.168.1.3,1,2,80,1660,6,0,27,0,24,0,0
1038744867,848375316,192425072,192.168.1.1,6,1750,192416612,192423060,0,0,96.17.106.81,192.168.1.3,192.168.1.3,1,2,80,1660,6,0,27,0,24,0,0
1038744867,848375316,192425072,192.168.1.1,9,3112,192414928,192423520,0,0,192.168.1.3,72.21.91.33,10.1.0.1,2,1,1642,80,6,0,27,24,0,0,0
1038744867,848375316,192425072,192.168.1.1,8,1218,192422000,192423844,0,0,192.168.1.3,193.149.47.98,10.1.0.1,2,1,1680,80,6,0,27,24,0,0,0
1038744867,848375316,192425072,192.168.1.1,7,4356,192422140,192423844,0,0,193.149.47.98,10.1.1.156,192.168.1.3,1,2,80,1680,6,0,27,0,24,0,0
1038744867,848375316,192425072,192.168.1.1,7,4356,192422140,192423844,0,0,193.149.47.98,192.168.1.3,192.168.1.3,1,2,80,1680,6,0,27,0,24,0,0
1038744867,848375316,192425072,192.168.1.1,444,20193,192422828,192423908,0,0,192.168.1.3,208.85.41.11,10.1.0.1,2,1,1688,80,6,0,27,24,0,0,0
1038744867,848375316,192425072,192.168.1.1,716,925758,192422860,192423936,0,0,208.85.41.11,10.1.1.156,192.168.1.3,1,2,80,1688,6,0,27,0,24,0,0
1038744867,848375316,192425072,192.168.1.1,716,925758,192422860,192423936,0,0,208.85.41.11,192.168.1.3,192.168.1.3,1,2,80,1688,6,0,27,0,24,0,0
1038744867,848375316,192425072,192.168.1.1,5,1210,192422916,192423072,0,0,192.168.1.3,76.13.232.33,10.1.0.1,2,1,1689,80,6,0,27,24,0,0,0
1038744867,848375316,192425072,192.168.1.1,3,1175,192422964,192423072,0,0,76.13.232.33,10.1.1.156,192.168.1.3,1,2,80,1689,6,0,27,0,24,0,0
1038744867,848375316,192425072,192.168.1.1,3,1175,192422964,192423072,0,0,76.13.232.33,192.168.1.3,192.168.1.3,1,2,80,1689,6,0,27,0,24,0,0
1038744867,848375316,192425072,192.168.1.1,8,1339,192422972,192423132,0,0,192.168.1.3,74.125.45.148,10.1.0.1,2,1,1690,80,6,0,27,24,0,0,0
1038744867,848375316,192425072,192.168.1.1,5,938,192422976,192423076,0,0,192.168.1.3,72.44.62.40,10.1.0.1,2,1,1691,80,6,0,27,24,0,0,0
1038744867,848375316,192425072,192.168.1.1,7,3234,192423012,192423132,0,0,74.125.45.148,10.1.1.156,192.168.1.3,1,2,80,1690,6,0,27,0,24,0,0
1038744867,848375316,192425072,192.168.1.1,7,3234,192423012,192423132,0,0,74.125.45.148,192.168.1.3,192.168.1.3,1,2,80,1690,6,0,27,0,24,0,0
1038744867,848375316,192425072,192.168.1.1,5,924,192423020,192423188,0,0,192.168.1.3,50.17.222.15,10.1.0.1,2,1,1692,80,6,0,27,24,0,0,0
1038744867,848375316,192425072,192.168.1.1,3,1152,192423020,192423148,0,0,72.44.62.40,10.1.1.156,192.168.1.3,1,2,80,1691,6,0,19,0,24,0,0
1038744867,848375316,192425072,192.168.1.1,3,1152,192423024,192423148,0,0,72.44.62.40,192.168.1.3,192.168.1.3,1,2,80,1691,6,0,19,0,24,0,0
1038744867,848375316,192425072,192.168.1.1,6,1239,192423028,192423328,0,0,192.168.1.3,98.136.75.194,10.1.0.1,2,1,1693,80,6,0,27,24,0,0,0
1038744867,848375316,192425072,192.168.1.1,5,1101,192423048,192423228,0,0,192.168.1.3,184.72.29.173,10.1.0.1,2,1,1694,80,6,0,27,24,0,0,0
1038744867,848375316,192425072,192.168.1.1,4,662,192423064,192423188,0,0,50.17.222.15,10.1.1.156,192.168.1.3,1,2,80,1692,6,0,27,0,24,0,0
1038744867,848375316,192425072,192.168.1.1,4,662,192423064,192423188,0,0,50.17.222.15,192.168.1.3,192.168.1.3,1,2,80,1692,6,0,27,0,24,0,0
1038744867,848375316,192425072,192.168.1.1,1,61,192409448,192409452,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,58784,53,17,0,16,24,0,0,0
1038744867,848375316,192425072,192.168.1.1,1,77,192409492,192409492,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,58784,17,0,16,0,0,0,0
1038744867,848375316,192425072,192.168.1.1,6,1053,192416568,192423188,0,0,192.168.1.3,184.73.222.148,10.1.0.1,2,1,1661,80,6,0,27,24,0,0,0
1038744867,848375316,192425072,192.168.1.1,4,718,192416616,192423188,0,0,184.73.222.148,10.1.1.156,192.168.1.3,1,2,80,1661,6,0,27,0,24,0,0
1038744868,848375316,192426072,192.168.1.1,4,718,192416616,192423188,0,0,184.73.222.148,192.168.1.3,192.168.1.3,1,2,80,1661,6,0,27,0,24,0,0
1038744868,848375316,192426072,192.168.1.1,5,1922,192423084,192423324,0,0,98.136.75.194,10.1.1.156,192.168.1.3,1,2,80,1693,6,0,27,0,24,0,0
1038744868,848375316,192426072,192.168.1.1,5,1922,192423084,192423328,0,0,98.136.75.194,192.168.1.3,192.168.1.3,1,2,80,1693,6,0,27,0,24,0,0
1038744868,848375316,192426072,192.168.1.1,4,1112,192423088,192423268,0,0,184.72.29.173,10.1.1.156,192.168.1.3,1,2,80,1694,6,0,27,0,24,0,0
1038744868,848375316,192426072,192.168.1.1,4,1112,192423088,192423268,0,0,184.72.29.173,192.168.1.3,192.168.1.3,1,2,80,1694,6,0,27,0,24,0,0
1038744868,848375316,192426072,192.168.1.1,5,935,192423192,192423312,0,0,192.168.1.3,216.52.121.177,10.1.0.1,2,1,1698,80,6,0,27,24,0,0,0
1038744868,848375316,192426072,192.168.1.1,5,524,192423244,192423364,0,0,216.52.121.177,10.1.1.156,192.168.1.3,1,2,80,1698,6,0,27,0,24,0,0
1038744868,848375316,192426072,192.168.1.1,5,524,192423244,192423368,0,0,216.52.121.177,192.168.1.3,192.168.1.3,1,2,80,1698,6,0,27,0,24,0,0
1038744868,848375316,192426072,192.168.1.1,5,903,192423316,192423564,0,0,192.168.1.3,74.125.45.154,10.1.0.1,2,1,1699,80,6,0,27,24,0,0,0
1038744868,848375316,192426072,192.168.1.1,4,712,192423360,192423560,0,0,74.125.45.154,10.1.1.156,192.168.1.3,1,2,80,1699,6,0,27,0,24,0,0
1038744868,848375316,192426072,192.168.1.1,4,712,192423360,192423560,0,0,74.125.45.154,192.168.1.3,192.168.1.3,1,2,80,1699,6,0,27,0,24,0,0
